fid,username,display_name,verified,pfp_url,follower_count,following_count,location_place_id,bio_text,farcaster_address,external_address,registered_at
5057,thetruth,Erikson Herman,False,https://i.imgur.com/lUFefs7.jpg,92,5,,"Building what’s next. | DAO Strategy at ConsenSys | Memberships at Friends With Benefits (FWB) | PAST: Warner Music, Complex, The FADER, Universal Music",,,
5054,palcodes,Aayush,False,https://i.imgur.com/XFx4mL8.jpg,55,17,,"does product eng at Market. The Sharer of interesting reads, works on boring stuff when free.",,,
5043,cedric,Cedric Chin,False,https://www.gravatar.com/avatar/6cf1e51b9709b5b87579f75c3911cf28.jpg,69,32,,"Writes http://commoncog.com. Talks about books, career moats & the art of business, from the perspective of an operator. Yes cats.",,,
5037,earth2travis,Ξ2T,False,https://i.imgur.com/UMHVpzI.png,44,19,,Buidling tools for slaying. Always Coming Home,,,
5033,jaemin,Jaemin,False,https://i.imgur.com/wdK1ykm.jpg,51,55,,Cofounder & CPO at Magic,,,
5028,pelt,Alec Pelton,False,https://i.imgur.com/vLYrIY3.jpg,43,52,,alleged weatherman ,,,
5019,1111,E11eEvans,True,https://i.seadn.io/gae/V0OzwojGHgQCB0BqJ-RkhmwFLuD847O-4lZ233f8zTlxbn-sWTI03Ue-RbB2tLlnRcNnB910AHGxZuxtISi5pRLsNIX1yU71E31p?w=500&auto=format,220,474,,She/Her linktr.ee/e11eevans Creator/Artist | Command Z x $FWB x 🧬 CloneX x Lil Noun x Arkive x RTFKT x Purple Haze x TAOS x Boss Beauties,,,
5009,tg,tg,True,https://i.seadn.io/gae/QjNGAOdYZeK4nWw-qU99lW4-W2B8kbCwXURibmvjrF7E5VZEHQ42MTU-xZcC0WujppW_rovqUzX9LoBixNtqXkJ_aZ27XTQPfFntGQ?w=500&auto=format,947,9350,,#1 honest majority unassumer,,,
5003,tobin,tobin.eth,True,https://openseauserdata.com/files/4b45e0085a7e2c7931bcfa2d62d9fd76.svg,78,87,,I turn candy into pixels and code.,,,
4991,matthewmorek,Matthew,True,https://openseauserdata.com/files/8c08619ea8b5703cd950217b749ecd2e.svg,45,28,ChIJ2_UmUkxNekgRqmv-BDgUvtk,"✳︎ product designer / design engineer
✳︎ humanist • petrolhead
✳︎ making PlayAirsoft and Anchormail
✳︎ tinkering with SwiftUI
✳︎ bento.me/matthew",,,
4990,tmigone,Tomas Migone,False,https://i.imgur.com/DCng1Re.jpg,46,5,,,,,
4986,kaav,kaav,True,https://i.seadn.io/gae/HXrTVLObINKBoeTa9tD_IdRtba-c7aAlgCPgw5QTZ6UpxiZOzx2Mn4TAMkY7X7OsqrYoLIWI9SVFPm0UHdCROCk3zRDh49CqKmcd?w=500&auto=format,56,55,,Community @ juno.finance ,,,
4940,andyhall,Andy Hall,True,https://i.seadn.io/gae/pD_2PEn59FNx8SEnhnZvcrrm_vpFSDShdlSeN3U6GaNz3cpEd0Pf3rXp8W_ttdPHT94JwqaRiHVte2phJjOF6hr52HhcBcyvuoCi?w=500&auto=format,84,134,,"I study decentralized governance

andrewbenjaminhall.com",,,
4938,saviour,Harsh Ghodkar,False,https://explorer.farcaster.xyz/avatar.png,36,50,,"Multichain Dev, DevRel @Web3Auth,",,,
4931,nba,JD,True,https://i.seadn.io/gae/0Dgx61TesBMYS29VveMpsc2ZpZgIjTGF013BAXgdIXb3sD-pDYp183j8llNv6e053sETawhfia4z9B7aM-uczGTpbMWeu-fNYqDEvA?w=500&auto=format,43,5,,Just chilling,,,
4924,ukstv,Sergey Ukustov,False,https://i.imgur.com/uIuNL25.jpg,58,63,,Doing stuff in Web3,,,
4923,antimofm,Antimo,True,https://i.seadn.io/gae/07q_9_trCxUvGEEYph9DXuxpc5MuWM_OOyr_Wwyg45-O-bY4V51-Omzo-LE8BNc01PuCgx7wDX0Q1YjGgp69YkQDcBLaRMeoFu0ehLg?w=500&auto=format,79,70,,"Creating 🇮🇹communities at cryptopiskelli.com
Building 🛟 https://getca.st",,,
4893,dystopiabreaker,suzuha ⚡️🌙,False,https://i.imgur.com/6N6rzIN.jpg,625,100,,"let’s try to push towards a better long term outcome. cypherpunk interested in privacy tech, zk, AI, XR",,,
4845,zb,zack baker,False,https://i.imgur.com/q6hz2v2.jpg,71,276,,,,,
4843,thomasbailey,Thomas Bailey,True,https://i.seadn.io/gae/el6fVjcCziYuNzPBgQ7BkXFMhBLTL3XoCZbUiGbXuTgR8dvLj_ZcIlO1squmzvn5AeTOfpBYagi7Dd77ChNv5tb77nt2O8YfxFw?w=500&auto=format,65,71,,Founder Road Capital,,,
4832,josho,Josh Ong,True,https://i.seadn.io/gae/YMUPO4e05i_JdcLLCEeQeedejpwhKSd2IMOWm0Sj5AFa-sHLLPN_Lygoyt8hT6FRSrxbCk33CRM_xFnhjxatk9pGOax5mBV33kaLktI?w=500&auto=format,124,85,,"I'm the co-founder of Bored Room Ventures, a web3 agency and fund. @beijingdou on Twitter.

https://nf.td/joshong",,,
4830,chess,Chess,True,https://i.seadn.io/gae/w6_ynGDpC968b9U4vx1VEv8khFZqlkFPKWlrkBN4TLEiC5RTxlPYpVHxlbrGs2CC9UC_N1WCCDwRBhY3OB4RdcY90x7AEPAFvnH0Ag?w=500&auto=format,41,1,,Chess is the best way to play chess on Farcaster,,,
4821,ocean,Ocean,False,https://i.imgur.com/QfG5h3a.jpg,70,29,,I’m a genX tech native ,,,
4810,paulx,paulx.eth,True,https://i.seadn.io/gae/MlVl8vVxk9eKwiAKZSuL4yJp8oJN1h6WVayWYiQDBHO2eHiT-sfejM67XATOGJc07AX90uI-T2lNwUlW-gSg0atNkRRNXG_4hsu6GA?w=500&auto=format,101,28,,"Data 
@Exponent_cx
 📊 | prev: 
@banklessDAO
 | 🦇 🔊
Building DAO treasury risk framework. i shill dashboards harder than tokens. @paulapivat on twtr",,,
4800,mkosiewska,Matt,False,https://explorer.farcaster.xyz/avatar.png,51,53,,"Investing at Synergis Capital
NYC based",,,
4781,catmandu,Sam Feintech,False,https://i.imgur.com/NjgcM7v.jpg,62,76,,"Strategic programs @ coinbase | advisor @ proof.io | fan of funk, art, horror, & jumping out of planes",,,
4775,antiroyalty,Ana,False,https://i.imgur.com/LdUqRUz.jpg,54,44,,"on a new adventure. prev protocols, infra, payments @ coinbase",,,
4765,taryn,Taryn,False,https://i.imgur.com/CNTfCyJ.jpg,73,64,,,,,
4762,annabel,Annabel,True,https://i.seadn.io/gae/tdTOqLqQmZe1am5lAvfcbB3ToY9V5EqpYCcgj-TlPBlSn_s1P-TJU2FFgrXhJQibXRJ2_NtV9x8-LGfdPoqNPVhWPjCslqAFXibUrw?w=500&auto=format,62,52,,PM @ Uniswap,,,
4753,saxenasaheb,Saumya Saxena,False,https://i.imgur.com/P9ZQdvY.jpg,101,79,,Founder Purple Pay-  Borderless payment infrastructure,,,
4732,mrdark,mrdark,True,https://i.seadn.io/gae/2FYwma8fh_VMCdeAhi44sDtZ_eHPPocLy0HJejK4KpOvlb5hFctCdtGeHTlxIbEdzhE3dDBxJd-nItWm9odJW9KF4Y2Ee1Te5zj1Jw?w=500&auto=format,68,26,,"Give me the liberty to know, to utter, and to argue freely according to conscience, above all liberties.”

― John Milton , Areopagitica",,,
4731,msms,Matthew Sweet,False,https://i.imgur.com/dObeAPI.jpg,191,265,,"in motion - complex systems, computing, communication (amongst other things) | msweet.net ",,,
4728,jem,Jem,True,https://i.seadn.io/gae/iLN34jcraitexsTDhztaStLEfsQiV5IMFD23Tl6TFlm5VjpW-fIIFEKBCfdMqYQs0RB_C67V3lTXLfTPdKaKkow6JDbVdemH1uyZjTs?w=500&auto=format,80,84,,"Day: full-stack dev @ OlympusDAO
Night: GuardianUI",,,
4716,allyourbase,allyourbase,False,https://i.imgur.com/aUgHZmw.jpg,76,118,,"ᵍᵐ 🤝 I'm an artist, collector, art lover, technology enthusiast and a product of the internet",,,
4714,haveanicedavid,David,False,https://i.imgur.com/agdVVpU.jpg,43,8,,"dev @ regen.network, tech lover (outer & inner), bullish on hugs and human potential",,,
4711,dside,DSide,False,https://i.imgur.com/1LSH5Lv.jpg,46,59,,,,,
4702,kasey,kasey,False,https://i.imgur.com/ecJ4Bbk.jpg,49,54,,"aspiring optimist, developer on Ethereum consensus layer (prysm)",,,
4690,coconut,Coconut,True,https://i.seadn.io/gae/zFiSCEJirxUM_UCS3p5lYBgT9H-HRKVw0qNvnVSPlP1aIdVhlkrENtPljTbDFRzK7OGbS03WpLVq_JYfahSAVDu-EXURUl7205t5?w=500&auto=format,47,50,,Coconut,,,
4684,so,Thomas Humphreys,True,https://i.seadn.io/gcs/files/4ed9b5299115ba9848d5028471f469df.jpg?w=500&auto=format,255,132,ChIJO_PkYRozGQ0R0DaQ5L3rAAQ,"cash and carry trading • background in CS, HFT and VC • prev. @nethermind @proximacapital @google • thomphreys.twitter",,,
4659,honson,Honson,True,https://i.seadn.io/gae/9x-YeYMrogt4l1d3916dEtMzsSRClnJ1IqFLrXrkz1XtM71AQNpcG-g2UaruWBbZYmXBDXeYVX3OZHbtHIdhzB2h9hxZzV3jVGJJXA?w=500&auto=format,43,2,,ML & Blockchain Engineer.,,,
4645,sydmclaughlin,Sydney McLaughlin,True,https://lh3.googleusercontent.com/Q6U-px7gdP4ESkXNvpa747n35enYfthk41JFEWTVFURFdfqov5WLsSSomSP1abnXNla_oN_M6AvXKApI_0zLiCJCHcRVeFdXpYuV,70,114,,https://freeport.app,,,
4641,bm,Brock,True,https://i.seadn.io/gae/ABuGz1hDHnBCvYp83cMoIlOzthTV_Kl1H-IPWsaMCU8CGfJX58OCs3iY5oLrRjEAeAT3A48g7e_mHXQLfg2s0Kvo6bFDMfXZjkVNRu8?w=500&auto=format,48,57,,,,,
4628,hey-zwerner,Alexander Zwerner,False,https://i.imgur.com/OR2Ly0U.jpg,48,58,,Founder/CEO of Kickback Podcasts,,,
4625,jaen,Jaen,False,https://i.imgur.com/3T3zGOi.jpg,49,55,,,,,
4624,keenan,Keenan Nemetz,False,https://i.imgur.com/COUiJKf.jpg,46,58,,"Hack the 🌎 
Chief Buidler https://bazaar.so",,,
4601,williamcherniak,William Cherniak,False,https://i.imgur.com/88Ol5vy.jpg,107,275,,"ER MD, digital health & non-profit entrepreneur, educator and outdoors enthusiast ",,,
4593,gabor,Gabor Cselle,False,https://i.imgur.com/VQJ9ZsA.jpg,49,53,,Entrepreneur ,,,
4585,nerdburn,nerdburn.eth,True,https://lh3.googleusercontent.com/JgipABMvDBcdS1F9W3X4DWVF5CIks96IwY4ayHpTdPObDj64WoDzTU1u9JLTuG7wHawP_AfRD_sKlPyrVGuDqO3-nSOAG9Doi7T2mQ,57,8,,"designer, coder, van builder, product studio owner, coworking space operator",,,
4569,chrisamccoy,Chris McCoy,False,https://pbs.twimg.com/profile_images/1585663521311715328/6kZSal6Q_400x400.jpg,56,5,,Building Web3 infrastructure at $STORE. Experimenting to bring democracy to computing resources.,,,
4563,ll,Lefteris,False,https://i.imgur.com/eqKSAsE.jpg,63,14,,Building 🛠️ swollet.com | 🎮 Gamified financial education | Founding member @ KaramelaDAO | nf.td/laliotis,,,
4559,cosimo,Rob Frasca,False,https://i.imgur.com/ATkLe46.jpg,48,50,,"Serial Entreprenuer, Blockchain VC",,,
4554,jakep,Jake Pimental,True,https://lh3.googleusercontent.com/L7ox1Ibc0fAecF3LLu3ZVcjaAsPzENcudCxIjqUGCwxecj6nD_nJkGr7vwLSz0cIkfD0nGGlCBD9iRr3ibii6_eLopdjJMzWnd3DZA,102,172,,Big into Defi with Tradfi background. Self taught engineer and Designer. Building tennisfinance.com. Bullish on the future.,,,
4534,patrickamadon,Patrick Amadon,False,https://i.imgur.com/UATKbKR.jpg,90,140,,Artist ,,,
4530,maxg,Max,True,https://i.seadn.io/gae/MY-t1V5AFfpCLjnlCopaYZmEzERt7Azcq7ECD3t6kok40_8VBlC2qt1COlnoEXxkh3iJYp8VU6doaOXZBSpnsUMepvA7tWV_Ey0bRQ?w=500&auto=format,107,91,,building cool stuff for anons at joingm.xyz - the camera app to wear your NFTs,,,
4521,mensatheliterate,mensa,True,https://i.seadn.io/gae/818oWNA6vWES-BWOYlRU0U5Hx6f4J48XrRFMtwOI_bxNqPZJ4H8-fgkRcRcjSQCRU0SUEju_1RXDQvC1lLPskhVscTKS_JahEkcMmg?w=500&auto=format,90,62,,"mensa the literate, mage of the woods",,,
4517,exponent,Daniel,False,https://i.imgur.com/ZpEoPy5.jpg,47,54,,Tell is a little about yourself ,,,
4504,erich,Eric Han,False,https://lh3.googleusercontent.com/Ji0a-CL87nFcKw3pMt959LdeSc3HhemVKPWiNlytVWZCykpoJ8_3P4WQ6YS1q28jIARWdF5shhy96VtcUYqnNA45SI1TMDizvNxk5A,106,124,ChIJzxcfI6qAa4cR1jaKJ_j0jhE,Cypher Wallet today. Previously Clubhouse and Bain,,,
4502,koshercowboy,kosher cowboy,False,https://i.imgur.com/FC0zUHH.jpg,123,340,,twitter.com/KosherCowboyNFT,,,
4495,liz,Liz Hagelthorn,False,https://i.imgur.com/DhqBlXk.jpg,132,97,,literal angel. led the largest meme network on ig (300m followers | sold it). 🚧,,,
4490,fb,FB,False,https://explorer.farcaster.xyz/avatar.png,51,52,,,,,
4486,gainor,gainor,False,https://i.imgur.com/Bz4w7Og.jpg,61,65,,https://gainor.xyz,,,
4484,valgtaylor,Valerie Taylor,True,https://i.seadn.io/gae/emh3ta_T35Zqa9taIH4FW-xoIjLOVz_HfJfCyXWlwc2714nRn0UfJxaV9lQBVpSXj-rOnba_arbMYufP0tT8triR8FgwzALfnmBrRA?w=500&auto=format,78,27,,word touring & arepas,,,
4445,proxima42,proxima424,False,https://i.imgur.com/cZ4SdIO.jpg,49,8,,"0.9 Smart contract dev, but actually a stargazer",,,
4430,elbowspeak,elbowspeak,True,https://lh3.googleusercontent.com/0SWvqcy8TDOFFnBTWCpdGFV9jRcQz68V5w5L1BEPYBWJBfC-7cem4-Kmd-CSZ3YsGWXS3U2oqq9h2r9WAC6_h-FlWuv6j4AZSgEUiLc,81,109,,Working on Web3 identities and communications at 3NUMdao,,,
4407,keccers,Katherine,True,https://i.seadn.io/gcs/files/1fdded3a19c64c8e69cefcbd061ca953.png?w=500&auto=format,619,825,,"The Farcaster formerly known as Kchamp. Books, beats, bodybuilding, bright ideas and beautiful things.",,,
4398,p0,pschork,True,https://lh3.googleusercontent.com/etswxdJmGkAO7BibgM0r4Krdn7rQwoPq1jiTV0xjxUMXLyfyix993-2YlG0IAhrsJvRCQ18JbyaIbLXY8MKPxhpuWn_YvoA40We1,48,14,,In a perpetual knife fight with the halting problem at Numerai,,,
4395,loracle,🔮,True,https://lh3.googleusercontent.com/BCnrCATZYzC-ZqEkBCeOrkSgN1COirrtkTD32f5CREVnbeRgBDztBrNTNWLaqhIIZ7W66knz1p7Gnh0jw4s6ThwszTkvfYIbFwKFiQ,161,123,ChIJZ2jHc-2kw0cRpwJzeGY6i8E,Building omilos.xyz,,,
4393,aram,aram.eth,False,https://pbs.twimg.com/profile_images/1556607107226648576/x7L4DeFF.jpg,66,59,,builder @ flair.dev,,,
4383,pingfeng,PingFeng⌐◨-◨,True,https://lh3.googleusercontent.com/Ub_ptQOtqOoElUfIGBYf72hGVAOm9cN_D2RATzF0ObfBggYBhBy4kKdzSgfm63lnIkfpVJrWpTM6YtH2uM0zBGVDemhUvt3r-8n_rdc,96,226,,"NounsDAO enthusiast, Web3 Dokodemo Door cohost, LilNouner",,,
4331,stepan,Stepan Simkin,True,https://i.seadn.io/gae/zCNgJIF8BuhmqtpLWBEZSQxdDYy1zeP6ohYiWzalLwg8MDhcKTEF0eQc4zNkEnlmy1H8cPscqLi7L60wCXpGQ65leeiq3p8o3efgSA?w=500&auto=format,103,129,,co-founder at sqds.io,,,
4317,juliaknox,Julia,False,https://pbs.twimg.com/profile_images/1566881780459765766/i8e2jZe4_400x400.jpg,103,217,,"PhD-ing at Oxford and Web3-ing @ console.xyz, the crypto-native alternative to Discord.

Sign up for beta access to Console: start.console.xyz",,,
4312,anett,Anett,True,https://i.seadn.io/gae/5ozhYAmMM_Ebo4IV6zWT_osc1BBPdTnYoa_cRTBsAQFcI3XH7xXbuOoej6aW5E7dZn2Sg3hLx94EvfLGcpgoeDzOLqR9iyI-q64uYg?w=500&auto=format,113,76,,"Can do magic ✨https://www.planett.xyz/ 
Personal thoughts here
Go to my twitter for my crypto takes",,,
4309,pash161,pash,False,https://pbs.twimg.com/profile_images/1567208061496082434/P9WeDjKL_400x400.jpg,49,58,,"Aerospace engineer by Education, and entrepreneur at heart. Building Mercle.xyz | Prev. @0xPolygon & @polygonstudios, @TachyonAccel",,,
4305,stevejang,steve,False,https://i.imgur.com/OymlMZQ.jpg,91,62,,founder @kindredventures et al. 화랑,,,
4297,helena,Helena,False,https://i.imgur.com/K20x7TO.jpg,59,19,,Building salsa.me,,,
4291,mtteo,matteo,True,https://openseauserdata.com/files/e00887ca85ed23afcd2a74855b5a5516.svg,80,116,,"23
paris 
backend/smart contract at mazury.xyz
art, chess, code",,,
4290,wagmi,Rish,False,https://i.imgur.com/W6rY19d.jpg,51,55,,Building StationX.network | All things community & DAOs,,,
4289,emthemaker,Emily,True,https://i.seadn.io/gae/DusMeUqxqPP94VCIPHe7vdFyaHcXl32hoPX4TzpCYaHxlOkSBdyELjPU5f0uV22O3jwbjQu35xr9LVCEHsj9YnSs2CtpzD3DUQ1DtYM?w=500&auto=format,94,67,,Dreamer @otterspace,,,
4256,markfishman,Mark,True,https://lh3.googleusercontent.com/ecQCs6pdlxs3fZc9kD8DfMz4cTxxdYVOPdvweiBzG0plai4W9-_CcrNy_KRagBoeCrt1CjhwmWA_f93Zqc3HP8PJKJPO5dFHxxX3,202,225,ChIJOwg_06VPwokRYv534QaPC8g,UX Research & Strategy // Angel User // markfishman.xyz,,,
4251,dylanreed,dylan,True,https://lh3.googleusercontent.com/vgwIiei2CB9DAVwlx9ksBDmKNXb008OitLrNdG-XOtDvHp_QMZtDrSSxb-UWluEXNpUeotnLUqc0jxRVdcgbooxkHEWh9P1okoujfQ,110,71,,I do a bunch of stuff in web3 nervous/V3... also cats and Warhammer,,,
4248,go,Joshua,False,https://i.imgur.com/I8FIAwE.jpg,63,61,,"Exploring the intersection of aesthetics, value & community. PleasrDAO ✨",,,
4247,asoskin,Aaron Soskin,True,https://openseauserdata.com/files/051e20a0fbe669e1a5972f3312a7acd0.svg,64,69,,Founder of Govrn & Sultan of Ski Stoke,,,
4224,bharatv,bharat,True,https://lh3.googleusercontent.com/OWgEn65gaktbVuo_5KHGzPWJp2TDcx2KSelPSo25kWxV1NjAZv3pWZItQMdoZ2LPagEJchAO0uKb-752B4wBdoNR-3NmHqkQ6wrghg,118,28,,"partnerships at arbitrum

//

let's chat about scaling, status, or golf",,,
4220,blockapys,rs | wielder of thoughts#9592,False,https://explorer.farcaster.xyz/avatar.png,51,50,,"Web 3, Crypto, NFT - Not Financial Advice. In it for learning and fun
IRL - data, AI, Tech.
Bullish on positive change to lives around the world",,,
4216,goldstein,Maxwell Goldstein,True,https://i.seadn.io/gae/ylL3Yd4_xSvfsY1UQVqDJ3n-zWusJtdfQ1zwrUtYKqSn6GT7JvdR1_Fz7b5fxjpA6ILpAldB2W30pKb5or0QbIwp5iPP_iTeGjiDTQ?w=500&auto=format,277,739,,Co-Founder @ Freeport.app - democratizing access to the world's finest art on Eth | Pro 🏎️ driver | Carcaster  | nf.td/goldstein |Purple #14|,,,
4213,iamkhayyam,@iamkhayyam ✨,True,https://openseauserdata.com/files/743b6e1c057a399b07671e9ee9433a7d.svg,85,70,,"🎯 Specialized Generalist
🎉 Teller of Stories
🤓 Huge Dork
🥂 Suave Nerd

// https://twitter.com/iamkhayyam + https://read.cv/please ★",,,
4208,nonefungible,nonefungible,False,https://i.imgur.com/b74eUMD.jpg,83,74,,deploying more capital - steady lads.,,,
4197,mm-fc-0000006,Test,False,https://explorer.farcaster.xyz/avatar.png,4,0,,Test test,,,
4194,kel,kel🇵🇹,False,https://i.imgur.com/MkCRwCy.jpg,64,73,,"enterprise research analyst @ messari // i wanna be right AND make money, is that too much to ask for?",,,
4185,blockshane,Shane,True,https://i.seadn.io/gae/u6ebylcx6zizfyyKjlpw4YXBweJOdX5NB2RNk9ip1KQasCbbdY2P4aCIj8y3JgX0KgbYb78iwdywkunTGtmjlclaNLZEj5YUFINay8M?w=500&auto=format,187,355,ChIJOwg_06VPwokRYv534QaPC8g,Building @ConsenSys | Rainmaker @chainforestxyz | #2667 | @UNC Alum 🐏,,,
4175,cee,Julius,True,https://lh3.googleusercontent.com/4sbRRVMErTPN_Tu6W7D4mtC7ar4l-8hlKzokstj9kDdnaAQkvFCjCydgdnjwCTuO4nDIH0mx0YLMj9LwN4GwDzwx2eAbUEZgtAWmTQ,71,51,,,,,
4149,fine,[object Object],False,https://explorer.farcaster.xyz/avatar.png,46,50,,Fine,,,
4143,banteg,banteg,False,https://i.imgur.com/7EDUKGM.jpg,323,21,,the bunny talisman of yearn,,,
4140,za,Austin Marrazza,True,https://lh3.googleusercontent.com/NBAe7Ww3IGek361gkYglz4PhgWpZKywKhZWpeFjRbn8y_B2FRVlqY0pRKtAsY73runwiyBeTH5DA5-bKfwH7zyd0Rikz0kR6CQ7Bwws,104,53,,product @ arbitrum / rising.eth / gmEthereum.twitter / prev ucsf 🧠🔬,,,
4137,mitchell,Mitchell,False,https://pbs.twimg.com/profile_images/1546937990324387845/a0ppFLTZ_400x400.jpg,66,52,,"Learning crypto at Electric Capital
Former investor at Princeton endowment
NYC maxi 🏳️‍🌈",,,
4131,poopshakes,poopshakes,True,https://i.seadn.io/gae/2jX4feqwBK5MgY8k_VPLHHbI8smwm6mBWHHeibzxj_zUa1aoX2bAFeVFRqJozXTHxzWpD65Dn9lgaHJSEmlHtCRhvNAUSexin5kJdg?w=500&auto=format,100,81,,Dev & Degen,,,
4098,elih,elih.eth,False,https://www.filterforge.com/filters/6487-normal.jpg,80,101,,"Software Engineer (🦀,🐍) • Type Designer",,,
4097,oops,Oops,True,https://lh3.googleusercontent.com/ewu5XMBjpH-XgX3xLRinYnlVchxK2rzSZxLsPCAUb8e5lbxzlCkLyK6yeOmWEIZuLApLrc8-fHYUqIibl__0SdinMJgaZYNdSoRx,71,27,,Putting the We in Web3,,,
4091,michaelmiraflor,Michael Miraflor,True,https://lh3.googleusercontent.com/BL-Rb1loBFoc8Sze9wek2UavbUd2bLIogVIf213KTyHeaTaChHAhkc2DluxPXquh5_vqqaWI7nRW20rdg2C_3SLC3hY0o48YLcc5,167,78,,marketing/strategy/trends/web3. CBO HannahGreyVC. ads. brands. art. culture. music. travel. retail. fashion. tech. FWB. ClubCPG. Poolsuite. Radar. JUMP.🇵🇭🇺🇸,,,
4083,geoff,Geoff,False,https://i.imgur.com/Q0c1WkH.jpg,93,174,,Making Math.random() look good since ‘99,,,
4075,jonathanhaynes,Jay,True,https://openseauserdata.com/files/825ac8b609a8ceed4cd7740aa7ef0afb.svg,45,52,,erryting criss,,,
4068,tatiana,tatiana,True,https://lh3.googleusercontent.com/e-TboOuUxu2Q9NaF9OSDVTyGBtQfbNv2nwF-8F0dE590MjqBYDfBGOrR2P57cKrIxbInImKQrfy_UVfmDkdA1I3uudzU7Ffn95DxdDM,63,22,,"aka msmodernme, I think a lot about how people build software",,,
4057,emiliano,Emiliano,False,https://i.imgur.com/Z0gHTP2.jpg,68,54,,Web3 Researcher and Builder with strong interest in security,,,
4051,ts,thomas scaria,True,https://lh3.googleusercontent.com/4gsl7gXGQhFQB7OOv47fJNd9NioTWPYsC4PONA1IN0BTLNAwr5fteRcrZS55EJaC4Mq9_CGphgtbLLlqY44OeRzBqzNnAy3p4110Lro,65,10,,ceo of prysm.xyz,,,
4044,chip,alec.eth,True,https://i.seadn.io/gae/V0OzwojGHgQCB0BqJ-RkhmwFLuD847O-4lZ233f8zTlxbn-sWTI03Ue-RbB2tLlnRcNnB910AHGxZuxtISi5pRLsNIX1yU71E31p?w=500&auto=format,109,25,,"🫡Summoning @PEEPLEDAO
 ⏪Prev. @ConsenSysMesh @OP_Recruiting
 🦇🔊",,,
4041,scottdykstra,Space and Time,False,https://explorer.farcaster.xyz/avatar.png,44,55,,"chief buidl @spaceandtime...
usher in a decentralized era",,,
4037,mm-fc-0000005,Test 3,False,https://i.imgur.com/itIdMJ5.png,5,1,,Test test test 3,,,
4029,ezmonet,EzMonet,True,https://lh3.googleusercontent.com/Io1PX_P9CH02jz8H8s-hKu1UFqxj1Ycsb1CBP2VumGBaE-WndSrqPR6BdglBwhHJ6xxA1BYe3y34KmVscY38O2JClJEwQJelp0c6Ww,68,113,,Finance and Accounting Exec,,,
4025,iamwhitelights,white lights,True,https://lh3.googleusercontent.com/xZqwZi_0-jj4bhgz0nk8jh8XiBlVt6zhB_fsGZx4GIFuLfDwJzjxQprd_C1dG90XywxNyviRxDSW06B8DmCZ3iUek40lvqDGhYNeKcs,76,3,,sad but it's okay :: manifoldxyz engineer :: cryptoartist :: whitelights.eth,,,
4024,raphael,Raphael,False,https://raphaelroullet.com/assets/avatar.jpg,44,55,,Identity / Web 3 / Cryptography,,,
4017,snar,Snarflakes,True,https://lh3.googleusercontent.com/DaABM2Den3z1R4zbHC7C1H7_4_I1bYvcNAHPrrXGPAlHz_YeKPjjn7ta1cJf0HDTwY7fge3gR1o-rH0D8HdDZ_w-CS93l4paJA8Fxg,53,56,,NFT/blockchain physical device builder. punksgan.twitter + https://nftydaze.com,,,
4015,gobhi,Gobhi,False,https://i.imgur.com/3HyHI43.jpg,45,73,,,,,
3998,enlev,Noah,True,https://lh3.googleusercontent.com/lnfrAp8Ri51sWKGpxfNqZo0Gzbfkg2Ju_s-EU-U_aZWQAFgpLcZUSeTDdHtxw_weqTfHvj2jxI8fkHZYlBcYjAVS0wt5b_GBTIkgYg,71,66,,Design @Figma,,,
3979,desigirl,Anukriti,False,https://i.imgur.com/wb0HL2G.jpg,56,52,,A product person operating in decentralized digital identity world @ SpruceID,,,
3974,modrovsky,modrovsky,True,https://openseauserdata.com/files/5a04bdd262ee80709f4ca7bea3b306f9.svg,83,48,,index card (noun 487),,,
3966,jackmcdermott,Jack McDermott,False,https://i.imgur.com/8AZtD9q.jpg,1063,9997,,"Community Lead at @yup, a Web3 Social aggregator. Founded Nifty Comedians and Karma Credits",,,
3963,sumfattytuna,sumfattytuna,True,https://lh3.googleusercontent.com/8BKamdCL67fGC31nZT5p7e2COn2m8EWlnq94v023f2RUrguO6BbQnF3VDFCtfvz3jmHZChuV59fW0DanyPjGJEl3DzYmgKxcgxv04w,59,50,,"BAYC #15 and Ether Rock OG!
Working on schedule.bond",,,
3907,sidmes,sidmes.eth,False,https://i.imgur.com/vMrHzP6.jpg,91,155,,1/3 of @squad,,,
3883,shabdha,Shabdha,False,https://i.imgur.com/toQooZs.jpg,44,20,,clevelander living in brooklyn | investing @ Ansa ,,,
3882,hollins,Nick Hollins,True,https://openseauserdata.com/files/6defd143bfc7417b9743e227adcdb374.svg,135,141,,co-founder Apollo  ~ creator at UFO 🛸  building voyager.xyz,,,
3871,drewaustin,Drew Austin,True,https://lh3.googleusercontent.com/bY2KnC-H2b2gXMar8cgjLlJ671tz1GDxJ7yMwER5cIb2TpO__-twPoVSmucu60QkEluMv5MJ2clm16YbK7OOAWqIcHRiHyMVUWXU610,155,121,,"Founding Partner of Red Beard Ventures Web3 Fund and Frontier Tech AngelList Syndicate

Co-Founder of KnightsofDegen.io - Web3 Sports and Gaming Ecosystem",,,
